1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-0.220884	18.781077	0.991643	0.014034	1.3
516	-0.214118	18.452396	0.999904	0.013044	1.3
517	-0.235938	19.441461	0.975450	0.009071	1.6
518	-0.217761	20.331111	0.954453	0.009310	1.3
519	-0.182636	21.142731	0.936072	0.007624	1.3
520	-0.184308	21.592388	0.926189	0.005454	1.7
521	-0.221499	21.953960	0.918393	0.006054	1.4
522	-0.210484	22.379339	0.909387	0.010381	1.7
523	-0.221668	22.974512	0.897079	0.011886	1.4
524	-0.221610	23.519448	0.886098	0.004560	1.4
525	-0.215485	23.851824	0.879532	0.006746	1.3
526	-0.187775	23.448391	0.887515	0.024038	1.3
527	-0.227795	22.507004	0.906719	0.020882	2.1
528	-0.204889	23.507003	0.886346	0.023232	4.0
529	-0.207756	24.506999	0.866869	0.006707	1.4
530	-0.216645	25.451831	0.849237	0.016608	1.4
531	-0.231256	26.343489	0.833243	0.022095	1.5
532	-0.224139	25.366939	0.850792	0.009042	1.4
533	-0.197435	25.405373	0.850087	0.045886	1.2
534	-0.218312	24.427984	0.868377	0.010468	1.3
535	-0.216216	23.450587	0.887471	0.023304	1.4
536	-0.216371	24.406074	0.868796	0.013025	1.6
537	-0.211129	25.388194	0.850402	0.005799	2.0
538	-0.230534	24.661116	0.863943	0.009368	1.4
539	-0.225575	24.314083	0.870560	0.013853	1.5
540	-0.220556	25.016767	0.857266	0.036264	1.4
541	-0.217927	26.016763	0.839033	0.023191	1.4
542	-0.215820	27.016763	0.821559	0.038671	1.3
543	-0.219298	28.010169	0.804907	0.003190	1.4
544	-0.224367	28.614455	0.795103	0.012571	1.2
545	-0.205433	28.442892	0.797862	0.013497	1.6
546	-0.192439	29.252056	0.785015	0.019407	1.7
547	-0.235244	28.276981	0.800549	0.016888	1.9
548	-0.214155	27.300344	0.816736	0.011991	1.4
549	-0.215377	27.292305	0.816872	0.023113	1.7
550	-0.208544	26.333424	0.833420	0.014641	1.5
551	-0.228918	25.359864	0.850922	0.030737	2.4
552	-0.203414	24.388150	0.869139	0.009385	1.5
553	-0.173196	23.413660	0.888209	0.010681	1.3
554	-0.193671	22.957247	0.897431	0.010509	1.3
555	-0.211386	22.087257	0.915552	0.009577	1.5
556	-0.205264	22.908650	0.898425	0.009453	1.7
557	-0.194485	23.507781	0.886331	0.014354	1.4
558	-0.193049	24.252432	0.871746	0.020835	1.3
559	-0.187525	23.279201	0.890906	0.031154	1.5
560	-0.225364	22.341422	0.910183	0.008932	1.4
561	-0.220669	23.340225	0.889680	0.011899	1.4
562	-0.214526	24.094281	0.874803	0.015608	1.3
563	-0.195671	25.071996	0.856238	0.006095	1.3
564	-0.233739	24.288020	0.871061	0.006289	1.5
565	-0.214066	24.678828	0.863608	0.013604	1.5
566	-0.184229	24.228867	0.872200	0.030601	1.5
567	-0.222048	25.228693	0.853336	0.020176	1.6
568	-0.210979	24.251287	0.871768	0.008496	1.4
569	-0.209140	24.296128	0.870905	0.010283	1.4
570	-0.223653	24.749789	0.862269	0.020889	1.4
571	-0.202913	25.705466	0.844625	0.015482	1.4
572	-0.227679	25.726662	0.844242	0.026716	1.4
573	-0.203995	25.394904	0.850279	0.015388	1.4
574	-0.200014	26.394868	0.832339	0.017316	1.4
575	-0.212504	25.560944	0.847247	0.010186	1.5
576	-0.201615	26.535848	0.829871	0.008692	1.9
577	-0.222833	25.891115	0.841281	0.009282	1.3
578	-0.216947	25.232034	0.853274	0.014868	1.5
579	-0.212344	24.314181	0.870558	0.013262	1.4
580	-0.226782	23.690225	0.882712	0.006639	1.5
581	-0.239399	23.063540	0.895267	0.015926	1.3
582	-0.239986	23.422686	0.888029	0.016900	1.4
583	-0.203102	24.390578	0.869093	0.024573	1.4
584	-0.217904	23.417609	0.888130	0.005360	1.8
585	-0.201367	22.917378	0.898246	0.019152	1.9
586	-0.221547	22.870656	0.899203	0.003665	2.4
587	-0.219696	22.609470	0.904588	0.011207	1.6
588	-0.209408	22.091679	0.915458	0.016514	1.4
589	-0.218471	22.398634	0.908983	0.019176	1.4
590	-0.200498	23.398068	0.888521	0.019751	1.6
591	-0.230907	22.421113	0.908512	0.006244	1.3
592	-0.189295	22.990209	0.896759	0.014340	1.4
593	-0.214139	23.648664	0.883534	0.015912	1.5
594	-0.189307	22.728856	0.902119	0.028316	1.6
595	-0.197544	21.751471	0.922743	0.027044	1.4
596	-0.204036	22.740621	0.901876	0.015558	1.5
597	-0.215583	23.740589	0.881719	0.008138	1.4
598	-0.240527	22.861203	0.899397	0.020758	1.4
599	-0.231841	22.158299	0.914045	0.010241	1.5
600	-0.179549	22.936912	0.897847	0.012677	1.4
601	-0.215446	22.241849	0.912279	0.028702	1.3
602	-0.197584	21.265789	0.933346	0.009631	1.4
603	-0.230402	22.233265	0.912460	0.008142	1.7
604	-0.218906	21.850168	0.920617	0.017156	1.8
605	-0.216874	21.094220	0.937150	0.015306	1.9
606	-0.199888	22.093079	0.915428	0.007098	1.4
607	-0.211461	22.385641	0.909255	0.012727	1.3
608	-0.197720	22.597066	0.904846	0.014251	1.3
609	-0.202509	23.577972	0.884935	0.018793	1.3
610	-0.196229	22.619330	0.904384	0.034066	1.6
611	-0.198511	21.713730	0.923558	0.011416	1.4
612	-0.190149	20.736371	0.945186	0.020637	1.4
613	-0.223947	19.800878	0.966857	0.030069	1.4
614	-0.227314	20.800878	0.943727	0.010757	1.7
615	-0.239729	21.800670	0.921682	0.028250	1.5
616	-0.212739	20.990858	0.939457	0.008128	1.5
617	-0.193165	21.943469	0.918617	0.016220	1.4
618	-0.207178	21.026324	0.938664	0.013254	1.4
619	-0.205713	20.141750	0.958846	0.029211	1.3
620	-0.219248	19.164899	0.982166	0.006220	1.3
621	-0.190807	20.135143	0.959000	0.015495	1.3
622	-0.222502	20.193525	0.957641	0.007896	1.3
623	-0.174235	20.661654	0.946881	0.022456	1.5
624	-0.238290	21.648933	0.924961	0.009398	1.9
625	-0.194725	21.839777	0.920841	0.029947	2.0
626	-0.236403	20.910670	0.941255	0.040592	1.6
627	-0.201596	19.933263	0.963730	0.013321	1.5
628	-0.208818	19.988325	0.962435	0.009400	1.4
629	-0.195878	20.926539	0.940898	0.008128	1.6
630	-0.240054	21.627867	0.925418	0.006089	1.5
631	-0.227372	21.126180	0.936439	0.009380	1.5
632	-0.200914	20.587229	0.948575	0.008766	1.5
633	-0.194733	20.249195	0.956349	0.010082	1.4
634	-0.201474	21.049509	0.938147	0.001802	2.0
635	-0.221427	21.280353	0.933025	0.010320	1.3
636	-0.202708	21.118840	0.936603	0.014114	1.4
637	-0.206705	20.175287	0.958065	0.012700	1.3
638	-0.202735	20.664304	0.946820	0.011208	1.4
639	-0.190470	20.275975	0.955728	0.019153	1.3
640	-0.215286	21.270422	0.933244	0.016679	1.3
641	-0.208063	22.073470	0.915845	0.015320	1.5
642	-0.231451	22.435485	0.908212	0.012051	4.7
643	-0.188977	22.943646	0.897709	0.020297	1.6
644	-0.229179	23.271601	0.891059	0.010970	1.6
645	-0.212893	24.176969	0.873202	0.020938	1.5
646	-0.218512	25.086879	0.855962	0.019088	1.4
647	-0.204126	24.109496	0.874508	0.035000	1.5
648	-0.207356	25.109308	0.855546	0.011075	1.3
649	-0.219954	24.132060	0.874071	0.009480	1.4
650	-0.255008	24.380602	0.869284	0.008462	1.5
651	-0.208973	23.621458	0.884073	0.009762	1.3
652	-0.200552	24.416586	0.868595	0.013874	1.5
653	-0.212648	23.728639	0.881954	0.018176	1.4
654	-0.205609	22.753037	0.901620	0.024472	1.5
655	-0.230171	21.775652	0.922221	0.014323	1.4
656	-0.227477	20.846451	0.942699	0.014895	1.3
657	-0.239826	21.275670	0.933128	0.022374	1.5
658	-0.220753	20.299170	0.955191	0.018278	1.4
659	-0.229177	21.299134	0.932610	0.025494	1.3
660	-0.197555	20.322076	0.954662	0.014957	1.5
661	-0.215513	21.194548	0.934922	0.031152	4.3
662	-0.186772	20.218453	0.957062	0.010530	1.7
663	-0.209603	19.252009	0.980041	0.031269	1.4
664	-0.216950	20.146559	0.958734	0.016296	1.5
665	-0.248256	21.146558	0.935987	0.010172	1.4
666	-0.204398	20.429033	0.952197	0.012420	1.2
667	-0.227808	20.388033	0.953141	0.008050	1.5
668	-0.225956	19.734149	0.968441	0.015504	1.6
669	-0.233343	18.822670	0.990607	0.027640	1.4
670	-0.217806	17.845290	1.015531	0.014624	1.6
671	-0.216074	16.867935	1.041742	0.021394	1.7
672	-0.222068	15.893309	1.069262	0.018684	1.4
673	-0.229363	14.915924	1.098360	0.021502	1.5
674	-0.220043	13.938671	1.129082	0.007690	1.4
675	-0.229339	14.705891	1.104821	0.015329	1.3
676	-0.212118	15.638707	1.076692	0.003827	1.4
677	-0.197585	15.290124	1.087034	0.007152	1.6
678	-0.200837	15.558768	1.079047	0.033045	1.5
679	-0.212076	16.094197	1.063471	0.009469	1.8
680	-0.213832	15.117116	1.092242	0.017725	2.9
681	-0.210469	15.668624	1.075814	0.026446	1.6
682	-0.208867	16.627535	1.048398	0.006970	1.4
683	-0.222448	17.047855	1.036816	0.016608	1.4
684	-0.181143	16.811271	1.043303	0.025522	1.4
685	-0.205781	15.841318	1.070771	0.004492	1.3
686	-0.234492	16.720812	1.045805	0.006332	1.3
687	-0.233483	17.005374	1.037975	0.014963	1.3
688	-0.223101	17.129172	1.034605	0.008235	1.3
689	-0.208636	17.860608	1.015131	0.016201	1.5
690	-0.248074	18.775462	0.991783	0.004689	1.5
691	-0.233021	19.566328	0.972447	0.029147	1.7
692	-0.206848	20.500514	0.950557	0.022401	1.5
693	-0.218619	21.500513	0.928191	0.011522	1.4
694	-0.230154	22.477824	0.907327	0.028662	1.5
695	-0.201258	23.477457	0.886935	0.018276	1.4
696	-0.189566	22.500305	0.906858	0.017372	1.3
697	-0.199500	21.650416	0.924929	0.024789	1.4
698	-0.224383	22.650270	0.903743	0.005697	3.4
699	-0.206169	23.602555	0.884447	0.023921	1.9
700	-0.189369	22.895343	0.898697	0.014631	1.5
701	-0.221674	21.918603	0.919150	0.014240	1.4
702	-0.205647	21.017695	0.938857	0.016522	1.3
703	-0.211710	22.014917	0.917091	0.027395	1.4
704	-0.235466	21.211795	0.934540	0.011472	1.4
705	-0.242000	20.581322	0.948710	0.014463	1.5
706	-0.216966	21.550215	0.927107	0.018059	1.3
707	-0.248394	22.547618	0.905873	0.016109	1.3
708	-0.203716	21.731010	0.923185	0.012650	1.5
709	-0.227251	22.722101	0.902258	0.014977	1.5
710	-0.221905	23.577554	0.884943	0.011488	1.4
711	-0.216382	22.623386	0.904300	0.016545	1.6
712	-0.206057	23.598465	0.884529	0.016854	1.7
713	-0.207913	23.335012	0.889785	0.018894	1.4
714	-0.203773	22.359327	0.909807	0.037809	1.4
715	-0.228416	21.386308	0.930692	0.005037	1.3
716	-0.229949	20.676357	0.946547	0.001549	1.6
717	-0.208921	20.680120	0.946461	0.010518	4.3
718	-0.201461	20.853827	0.942533	0.011921	1.6
719	-0.204746	21.785276	0.922014	0.051135	1.6
720	-0.222968	20.807869	0.943569	0.011538	1.3
721	-0.220393	19.830466	0.966156	0.020979	1.5
722	-0.215812	20.824856	0.943186	0.011154	1.2
723	-0.243639	21.809415	0.921494	0.015498	1.5
724	-0.220751	22.771728	0.901235	0.019997	1.5
725	-0.179908	21.797128	0.921758	0.009143	1.7
726	-0.212135	21.017199	0.938868	0.007057	1.5
727	-0.223733	21.588498	0.926274	0.037574	1.4
728	-0.240324	20.622442	0.947773	0.031987	1.7
729	-0.206771	21.621667	0.925553	0.030724	1.4
730	-0.250995	20.644260	0.947276	0.010395	1.7
731	-0.230003	21.643791	0.925073	0.028191	1.7
732	-0.210926	22.642169	0.903910	0.016138	1.4
733	-0.220294	21.664830	0.924617	0.008471	1.4
734	-0.192519	22.342565	0.910159	0.014020	2.4
735	-0.252421	21.536107	0.927415	0.024586	2.3
736	-0.227388	22.535815	0.906119	0.009819	1.5
737	-0.218646	23.530932	0.885870	0.019735	1.4
738	-0.257241	24.522635	0.866571	0.030786	1.3
739	-0.200448	25.522576	0.847946	0.021609	1.4
740	-0.223236	24.545169	0.866143	0.020678	1.3
741	-0.203604	25.545090	0.847535	0.026128	1.3
742	-0.224364	26.256622	0.834774	0.016127	1.3
743	-0.246187	25.873658	0.841595	0.009382	1.3
744	-0.231293	25.016100	0.857279	0.017246	1.3
745	-0.222117	25.656331	0.845515	0.010164	1.4
746	-0.216833	25.615163	0.846261	0.006899	1.6
747	-0.215317	25.193052	0.853995	0.011759	1.4
748	-0.194385	24.488107	0.867229	0.028608	1.5
749	-0.219720	23.513310	0.886221	0.018841	1.4
750	-0.236974	22.535903	0.906117	0.010060	1.3
751	-0.227522	23.522018	0.886047	0.011086	1.4
752	-0.218240	22.884250	0.898924	0.007162	1.5
753	-0.222155	22.355972	0.909877	0.005177	1.6
754	-0.215488	21.936559	0.918765	0.013568	1.5
755	-0.226292	21.958447	0.918297	0.008855	2.8
756	-0.220475	22.828367	0.900070	0.020944	1.5
757	-0.208927	23.629439	0.883915	0.034235	1.3
758	-0.203507	24.629416	0.864543	0.052467	1.4
759	-0.229521	23.652009	0.883468	0.024535	1.3
760	-0.222010	24.047818	0.875705	0.014443	1.2
761	-0.202259	23.070529	0.895125	0.012918	1.4
762	-0.237199	24.014999	0.876344	0.020124	1.3
763	-0.210924	23.282447	0.890841	0.032469	1.3
764	-0.244040	24.282447	0.871168	0.021202	1.5
765	-0.222089	23.305040	0.890387	0.012889	1.5
766	-0.210268	24.303283	0.870767	0.014025	1.5
767	-0.206326	23.359068	0.889302	0.017169	1.5
768	-0.254500	24.317697	0.870490	0.026290	1.3
769	-0.215717	23.358165	0.889320	0.009904	1.4
770	-0.233758	24.356983	0.869736	0.006799	1.4
771	-0.215832	24.679790	0.863590	0.006005	1.7
772	-0.232284	24.657019	0.864021	0.014637	1.6
773	-0.222619	24.772564	0.861840	0.011297	1.4
774	-0.213657	25.716308	0.844429	0.022834	1.7
775	-0.184299	26.263236	0.834657	0.039068	1.7
776	-0.217578	27.263236	0.817364	0.009600	1.6
777	-0.235699	28.263128	0.800774	0.023757	1.5
778	-0.198122	27.497716	0.813412	0.015047	1.4
779	-0.214165	26.522975	0.830096	0.012295	1.6
780	-0.196979	27.416987	0.814768	0.005309	1.4
781	-0.241839	27.056266	0.820884	0.016476	1.5
782	-0.236028	26.712041	0.826806	0.014773	1.4
783	-0.219465	25.736588	0.844063	0.026292	1.3
784	-0.246178	26.690519	0.827179	0.009435	1.3
785	-0.220272	27.649449	0.810875	0.009503	1.5
786	-0.228892	27.801061	0.808356	0.017259	1.3
787	-0.233325	27.577341	0.812079	0.022567	1.5
788	-0.221863	28.577289	0.795699	0.013849	1.4
789	-0.232381	29.517275	0.780894	0.012509	1.5
790	-0.212656	28.658337	0.794401	0.006225	1.5
791	-0.217927	29.077613	0.787749	0.017854	1.6
792	-0.197490	28.238838	0.801169	0.021741	1.5
793	-0.235637	27.261493	0.817393	0.029248	1.6
794	-0.222032	28.068689	0.803947	0.014573	1.4
795	-0.207892	29.058933	0.788043	0.013251	1.4
796	-0.227041	28.107979	0.803304	0.020416	1.6
797	-0.218582	27.131609	0.819599	0.026774	1.8
798	-0.217427	28.130505	0.802935	0.021490	1.2
799	-0.218960	27.153098	0.819233	0.008952	1.3
800	-0.219556	28.121422	0.803084	0.020605	1.6
801	-0.221198	27.254160	0.817517	0.013704	1.6
802	-0.234106	26.279959	0.834362	0.031909	1.5
803	-0.225165	25.302578	0.851974	0.049357	1.4
804	-0.197420	26.302550	0.833964	0.020447	1.5
805	-0.226367	27.302550	0.816698	0.009685	1.4
806	-0.243811	26.354620	0.833047	0.010405	1.7
807	-0.226291	25.478807	0.848744	0.011373	1.5
808	-0.210443	24.569845	0.865674	0.009940	1.5
809	-0.196054	23.759754	0.881341	0.027892	1.4
810	-0.213524	24.758907	0.862097	0.032542	1.4
811	-0.223733	25.752280	0.843779	0.014227	1.4
812	-0.192710	24.776102	0.861773	0.020634	1.3
813	-0.233465	25.730216	0.844178	0.008492	1.4
814	-0.234096	25.394369	0.850289	0.008871	1.3
815	-0.219484	25.911633	0.840913	0.027906	2.2
816	-0.224468	26.909113	0.823405	0.013559	1.7
817	-0.219064	27.908351	0.806582	0.006111	1.4
818	-0.233133	27.660367	0.810693	0.009051	1.5
819	-0.215010	27.072552	0.820606	0.009407	1.4
820	-0.208137	26.923548	0.823157	0.018788	1.3
821	-0.215537	26.227240	0.835294	0.024390	1.5
822	-0.230082	25.250190	0.852940	0.015091	1.6
823	-0.197999	24.273135	0.871347	0.013711	1.6
824	-0.179930	23.301808	0.890452	0.010693	1.4
825	-0.216699	24.086441	0.874955	0.008378	1.3
826	-0.199753	24.380345	0.869289	0.020771	1.3
827	-0.252171	23.474147	0.887001	0.022836	1.5
828	-0.225763	22.496745	0.906933	0.013030	1.5
829	-0.213011	21.519842	0.927770	0.004823	1.4
830	-0.218102	21.949511	0.918488	0.015768	1.3
831	-0.200996	21.240411	0.933907	0.006848	1.3
832	-0.257726	20.455231	0.951596	0.022345	1.8
833	-0.210786	21.338773	0.931737	0.019013	1.4
834	-0.187992	22.335204	0.910313	0.026063	1.5
835	-0.206198	21.361447	0.931239	0.018439	2.9
836	-0.235210	22.361434	0.909763	0.020754	1.7
837	-0.203733	23.322782	0.890030	0.021346	1.4
838	-0.185531	22.345649	0.910094	0.013995	1.4
839	-0.212461	22.382520	0.909320	0.018705	1.3
840	-0.224645	23.236985	0.891756	0.017306	1.3
841	-0.206896	22.737767	0.901935	0.024913	1.5
842	-0.231193	23.737748	0.881775	0.002902	1.4
843	-0.221258	23.830805	0.879944	0.020306	1.4
844	-0.202567	23.647585	0.883555	0.014843	1.4
845	-0.227939	22.670717	0.903320	0.011091	1.3
846	-0.208436	21.745923	0.922863	0.027087	1.3
847	-0.236391	22.736892	0.901953	0.006822	1.3
848	-0.194708	23.701847	0.882483	0.017163	1.4
849	-0.228932	22.826307	0.900113	0.010930	1.4
850	-0.230366	21.926479	0.918981	0.034415	1.4
851	-0.219946	22.926336	0.898063	0.009800	1.4
852	-0.244237	22.202551	0.913108	0.027358	1.5
853	-0.212614	23.195658	0.892590	0.009067	1.4
854	-0.243883	22.594898	0.904891	0.031393	2.5
855	-0.204393	21.620080	0.925588	0.015342	1.9
856	-0.215676	20.656495	0.946998	0.014066	1.6
857	-0.224830	21.329629	0.931939	0.008310	1.4
858	-0.202003	21.501581	0.928168	0.011347	1.4
859	-0.193726	20.687880	0.946285	0.027079	1.4
860	-0.224348	20.770427	0.944415	0.019471	1.2
861	-0.245907	21.665301	0.924607	0.019046	1.3
862	-0.203222	20.692940	0.946170	0.020038	1.5
863	-0.181465	19.846074	0.965787	0.020208	1.9
864	-0.210510	18.917077	0.988264	0.012592	1.6
865	-0.212512	18.932788	0.987875	0.014985	1.4
866	-0.190908	18.222257	1.005771	0.009806	1.4
867	-0.221290	17.674226	1.020023	0.014373	1.4
868	-0.189899	16.889093	1.041160	0.016554	1.5
869	-0.216578	17.881820	1.014577	0.017066	1.4
870	-0.217386	16.905268	1.040716	0.015385	1.3
871	-0.237022	16.689658	1.046669	0.002280	1.4
872	-0.224689	17.043836	1.036925	0.013577	1.4
873	-0.210474	17.091237	1.035635	0.006497	1.5
874	-0.226183	17.483343	1.025083	0.018134	1.7
875	-0.233525	16.578588	1.049763	0.030863	2.9
876	-0.209318	15.601197	1.077796	0.007619	1.6
877	-0.222766	16.598563	1.049205	0.015913	1.6
878	-0.215264	17.537042	1.023654	0.014582	1.5
879	-0.221873	17.939372	1.013078	0.032025	1.4
880	-0.217889	16.994974	1.038259	0.012016	1.3
881	-0.225411	17.994754	1.011639	0.020445	1.3
882	-0.232972	18.958020	0.987251	0.006735	1.5
883	-0.225325	18.037447	1.010533	0.014533	1.4
884	-0.235215	18.504103	0.998595	0.007221	2.1
885	-0.213252	17.630084	1.021189	0.034158	1.5
886	-0.217576	18.625970	0.995524	0.003394	1.4
887	-0.242641	18.005003	1.011373	0.022072	1.7
888	-0.200475	17.570439	1.022768	0.018216	1.4
889	-0.227577	18.569701	0.996940	0.016365	1.5
890	-0.219646	19.541140	0.973051	0.008957	1.6
891	-0.199693	18.673333	0.994336	0.028463	1.6
892	-0.200701	19.663152	0.970132	0.007053	4.0
893	-0.220867	18.701118	0.993640	0.012819	1.5
894	-0.206046	18.789370	0.991436	0.023635	1.7
895	-0.218200	19.789007	0.967138	0.022482	1.5
896	-0.234057	20.305302	0.955050	0.011585	1.6
897	-0.215849	20.852601	0.942561	0.011714	1.5
898	-0.209678	21.796857	0.921764	0.016401	1.8
899	-0.221746	22.357728	0.909840	0.014461	1.6
900	-0.223581	21.396764	0.930463	0.023236	1.4
901	-0.207087	22.381451	0.909343	0.009229	1.8
902	-0.209600	21.892509	0.919709	0.015620	1.5
903	-0.210477	21.547321	0.927170	0.018799	1.3
904	-0.211694	22.539766	0.906036	0.006946	1.3
905	-0.226430	21.702982	0.923791	0.022709	1.3
906	-0.203970	22.225436	0.912625	0.006127	1.3
907	-0.261592	23.041259	0.895720	0.014922	1.3
908	-0.199047	23.638932	0.883727	0.036876	1.3
909	-0.243023	22.734233	0.902008	0.011126	1.7
910	-0.193958	21.772600	0.922287	0.021553	1.9
911	-0.210011	22.680580	0.903116	0.012255	2.1
912	-0.224334	23.679406	0.882926	0.012325	1.6
913	-0.206639	22.858715	0.899448	0.005839	1.4
914	-0.216822	23.216734	0.892165	0.015126	1.3
915	-0.200309	22.695032	0.902817	0.019542	1.3
916	-0.211876	22.478945	0.907304	0.021038	1.3
917	-0.230352	22.257272	0.911953	0.009309	1.3
918	-0.243643	21.453161	0.929227	0.021796	1.4
919	-0.220744	22.417334	0.908591	0.013592	1.3
920	-0.175528	21.440382	0.929507	0.015312	1.4
921	-0.199412	22.428919	0.908349	0.013082	1.7
922	-0.232289	23.357213	0.889339	0.028929	1.5
923	-0.217909	22.379873	0.909376	0.011983	1.6
924	-0.191363	23.378687	0.888909	0.005169	1.5
925	-0.217937	23.524898	0.885990	0.008995	1.5
926	-0.210607	23.659368	0.883322	0.011795	1.3
927	-0.229435	23.644947	0.883608	0.022180	1.5
928	-0.197167	22.668717	0.903361	0.006074	1.5
929	-0.221433	23.175728	0.892993	0.018965	1.5
930	-0.215880	23.933689	0.877930	0.018956	2.0
931	-0.243669	24.933554	0.858819	0.025848	1.6
932	-0.194177	25.931736	0.840553	0.014500	1.9
933	-0.204257	24.960662	0.858313	0.009510	1.4
934	-0.222379	25.919389	0.840774	0.015545	1.4
935	-0.209253	25.717663	0.844405	0.021177	1.4
936	-0.240734	26.717458	0.826712	0.016269	1.4
937	-0.219276	27.716529	0.809758	0.023336	1.3
938	-0.227458	26.744043	0.826252	0.024185	1.4
939	-0.195074	26.356069	0.833021	0.029789	1.4
940	-0.244073	27.356069	0.815794	0.017266	1.4
941	-0.184346	26.704839	0.826931	0.016365	1.5
942	-0.217093	25.728395	0.844211	0.017948	1.6
943	-0.217797	26.719082	0.826684	0.009632	1.3
944	-0.216513	27.676109	0.810431	0.020161	1.6
945	-0.235133	28.316423	0.799908	0.012337	1.3
946	-0.216484	29.313467	0.784057	0.022712	1.4
947	-0.215491	30.306006	0.768889	0.015488	1.4
948	-0.197058	29.339527	0.783651	0.036912	2.3
949	-0.224654	28.362121	0.799168	0.031212	3.0
950	-0.228941	29.362121	0.783299	0.018722	1.7
951	-0.225367	30.361882	0.768052	0.023645	1.5
952	-0.220135	29.386206	0.782925	0.016786	1.5
953	-0.228827	30.385979	0.767692	0.021912	1.5
954	-0.234663	31.357758	0.753444	0.017500	1.6
955	-0.246002	30.387623	0.767668	0.027895	1.5
956	-0.242244	31.387614	0.753014	0.040242	1.4
957	-0.211642	30.807274	0.761449	0.027952	1.5
958	-0.187855	31.740205	0.747980	0.018594	2.0
959	-0.204751	30.762802	0.762104	0.018475	1.5
960	-0.203035	29.789560	0.776707	0.032605	1.5
961	-0.230103	28.812504	0.791942	0.024713	1.3
962	-0.212125	27.835097	0.807792	0.017628	1.5
963	-0.220034	28.755951	0.792842	0.003637	1.4
964	-0.220154	28.322219	0.799814	0.008534	1.3
965	-0.213385	28.394253	0.798648	0.006162	1.4
966	-0.212064	28.990096	0.789129	0.039264	1.9
967	-0.188796	29.277836	0.784612	0.011914	2.9
968	-0.220183	28.301203	0.800155	0.011680	1.4
969	-0.212004	29.146169	0.786673	0.034931	1.5
970	-0.222059	28.178560	0.802151	0.004454	1.5
971	-0.204651	27.245993	0.817656	0.004228	1.5
972	-0.214487	27.071622	0.820622	0.030441	1.4
973	-0.221657	26.214945	0.835511	0.024733	1.4
974	-0.215518	25.237538	0.853173	0.025088	1.5
975	-0.230220	24.260131	0.871597	0.004816	1.6
976	-0.180264	24.231569	0.872148	0.015913	1.7
977	-0.223544	24.454228	0.867876	0.001020	1.5
978	-0.206287	24.459602	0.867773	0.006556	1.5
979	-0.211247	24.510320	0.866806	0.016198	1.3
980	-0.208191	23.942723	0.877753	0.004597	1.4
981	-0.214900	23.546448	0.885561	0.003165	1.3
982	-0.179924	23.536421	0.885761	0.023019	1.6
983	-0.217255	23.171339	0.893082	0.014672	1.6
984	-0.227497	22.195200	0.913264	0.021665	1.6
985	-0.216983	22.374881	0.909481	0.043042	4.4
986	-0.243542	21.397479	0.930447	0.005401	1.9
987	-0.214318	22.372940	0.909521	0.003171	1.6
988	-0.221134	22.239292	0.912333	0.032924	1.4
989	-0.222079	23.099329	0.894540	0.004926	1.4
990	-0.202754	23.579939	0.884896	0.033815	1.4
991	-0.220399	22.688997	0.902942	0.009307	1.3
992	-0.236275	21.712361	0.923588	0.014198	1.3
993	-0.234110	20.807986	0.943566	0.004590	1.3
994	-0.215412	20.307700	0.954994	0.014711	1.4
995	-0.200266	19.721581	0.968740	0.002267	1.5
996	-0.201912	19.710690	0.968999	0.009808	1.4
997	-0.217211	19.444794	0.975369	0.003965	1.4
998	-0.204168	19.085329	0.984116	0.015463	1.3
999	-0.213036	19.596431	0.971726	0.018523	1.3
1000	-0.220315	18.911379	0.988405	0.022876	1.2
1001	-0.231990	17.934119	1.013215	0.018113	1.3
1002	-0.196068	18.933823	0.987850	0.014190	1.4
1003	-0.208836	18.447689	1.000023	0.011322	1.7
1004	-0.208748	18.726490	0.993005	0.009818	1.6
1005	-0.230699	17.960781	1.012521	0.014613	1.5
1006	-0.211809	17.713512	1.018988	0.001891	1.8
1007	-0.206290	18.036723	1.010551	0.026521	1.6
1008	-0.242440	18.108195	1.008705	0.022718	1.3
1009	-0.215861	17.130788	1.034561	0.006344	1.3
1010	-0.204090	16.605369	1.049015	0.024539	1.6
1011	-0.214969	16.831630	1.042742	0.005551	1.6
1012	-0.229509	16.060907	1.064427	0.017843	1.6
1013	-0.192932	16.874309	1.041567	0.015002	1.7
1014	-0.209777	16.016012	1.065718	0.029994	1.5
1015	-0.217728	15.038636	1.094620	0.029922	1.5
1016	-0.192158	16.038636	1.065067	0.025956	1.5
1017	-0.217496	15.061237	1.093934	0.010741	1.3
1018	-0.182408	16.044950	1.064885	0.006583	1.5
1019	-0.228035	15.334970	1.085693	0.015263	1.4
1020	-0.223447	16.132448	1.062376	0.019121	1.4
1021	-0.202048	16.664857	1.047359	0.010266	1.3
1022	-0.236806	17.656405	1.020494	0.006000	1.4
1023	-0.231641	17.002466	1.038054	0.011683	1.5
1024	-0.224569	16.336094	1.056581	0.011217	1.9
1025	-0.197240	17.262217	1.031007	0.015851	2.2
1026	-0.220378	17.487359	1.024976	0.010905	1.6
1027	-0.191179	16.535508	1.050968	0.011926	1.3
1028	-0.211111	17.438734	1.026272	0.029637	1.3
1029	-0.220962	16.477434	1.052596	0.038875	1.3
